Timestamp	ID	Payload	Payload Length	Type	Name
10,054459	163	ED  01  D8  01  EC  01  EC  01	8	S	
10,054963	192	00  00  00  00  01  00  00  00	8	S	
10,056862	192	00  00  00  00  01  00  00  00	8	S	
10,059654	173	04  00  00  00  00  00  00  00	8	S	
10,060134	172	00  00  05  00  67  D0  05  00	8	S	
10,060626	171	00  00  00  00  00  08  00  00	8	S	
10,061097	168	47  00  48  22  FE  FF  09  00	8	S	
10,061577	167	0F  00  00  00  76  FF  3E  FF	8	S	
10,062065	166	03  00  05  00  03  00  00  00	8	S	
10,062544	165	08  02  00  00  00  00  D9  FB	8	S	
10,063044	164	00  00  00  00  00  00  00  00	8	S	
10,063504	163	ED  01  D9  01  EC  01  EC  01	8	S	
10,064008	192	00  00  00  00  01  00  00  00	8	S	
10,066859	192	00  00  00  00  01  00  00  00	8	S	
10,068659	173	02  00  00  00  00  00  00  00	8	S	
10,069134	172	00  00  05  00  6A  D0  05  00	8	S	
10,069626	171	00  00  00  00  00  08  00  00	8	S	
10,070106	168	47  00  48  22  00  00  09  00	8	S	
10,070590	167	11  00  00  00  7A  FF  3E  FF	8	S	
10,071081	166	06  00  02  00  00  00  00  00	8	S	
10,071565	165	07  02  00  00  00  00  D9  FB	8	S	
10,072065	164	00  00  00  00  00  00  00  00	8	S	
10,072525	163	ED  01  D9  01  EC  01  EC  01	8	S	
10,073028	192	00  00  00  00  01  00  00  00	8	S	
10,076855	192	00  00  00  00  01  00  00  00	8	S	
10,077583	173	00  00  00  00  00  00  00  00	8	S	
10,078066	172	00  00  FF  FF  6D  D0  05  00	8	S	
10,078558	171	00  00  00  00  00  08  00  00	8	S	
10,079034	168	47  00  48  22  02  00  FE  FF	8	S	
10,079517	167	0F  00  00  00  7A  FF  54  FF	8	S	
10,080009	166	00  00  FD  FF  FE  FF  00  00	8	S	
10,080489	165	08  02  00  00  00  00  D9  FB	8	S	
10,080989	164	00  00  00  00  00  00  00  00	8	S	
10,081457	163	EC  01  D8  01  EC  01  EC  01	8	S	
10,081960	192	00  00  00  00  01  00  00  00	8	S	
10,086652	173	00  00  00  00  00  00  00  00	8	S	
10,087136	172	00  00  FD  FF  70  D0  05  00	8	S	
10,087628	171	00  00  00  00  00  08  00  00	8	S	
10,088108	168	47  00  48  22  FE  FF  FA  FF	8	S	
10,088595	167	0F  00  00  00  7F  FF  43  FF	8	S	
10,089083	166	FB  FF  00  00  FE  FF  00  00	8	S	
10,089567	165	07  02  00  00  00  00  D9  FB	8	S	
10,090066	164	00  00  00  00  00  00  00  00	8	S	
10,090534	163	EC  01  D8  01  EC  01  EC  01	8	S	
10,091038	192	00  00  00  00  01  00  00  00	8	S	
10,091857	192	00  00  00  00  01  00  00  00	8	S	
10,095650	173	04  00  00  00  00  00  00  00	8	S	
10,096125	172	00  00  F7  FF  73  D0  05  00	8	S	
10,096617	171	00  00  00  00  00  08  00  00	8	S	
10,097093	168	47  00  48  22  02  00  EF  FF	8	S	
10,097580	167	0C  00  00  00  83  FF  43  FF	8	S	
10,098064	166	F8  FF  F7  FF  F6  FF  00  00	8	S	
10,098544	165	07  02  FF  FF  00  00  D9  FB	8	S	
10,099044	164	00  00  00  00  00  00  00  00	8	S	
10,099512	163	ED  01  D8  01  EC  01  EC  01	8	S	
10,100015	192	00  00  00  00  01  00  00  00	8	S	
10,101854	192	00  00  00  00  01  00  00  00	8	S	
10,104738	173	00  00  00  00  00  00  00  00	8	S	
10,105218	172	00  00  03  00  76  D0  05  00	8	S	
10,105710	171	00  00  00  00  00  08  00  00	8	S	
10,106189	168	47  00  48  22  02  00  06  00	8	S	
10,106669	167	0F  00  00  00  76  FF  3E  FF	8	S	
10,107157	166	03  00  05  00  01  00  00  00	8	S	
10,107641	165	08  02  00  00  00  00  DA  FB	8	S	
10,108140	164	00  00  00  00  00  00  00  00	8	S	
10,108608	163	ED  01  D8  01  EC  01  EC  01	8	S	
10,109112	192	00  00  00  00  01  00  00  00	8	S	
10,111851	192	00  00  00  00  01  00  00  00	8	S	
10,113651	173	00  00  00  00  00  00  00  00	8	S	
10,114135	172	00  00  04  00  79  D0  05  00	8	S	
10,114626	171	00  00  00  00  00  08  00  00	8	S	
10,115098	168	47  00  48  22  FE  FF  08  00	8	S	
10,115574	167	0C  00  00  00  76  FF  3A  FF	8	S	
10,116057	166	02  00  05  00  07  00  00  00	8	S	
10,116537	165	07  02  00  00  00  00  DA  FB	8	S	
10,117037	164	00  00  00  00  00  00  00  00	8	S	
10,117505	163	ED  01  D8  01  EC  01  EC  01	8	S	
10,118009	192	00  00  00  00  01  00  00  00	8	S	
10,121847	192	00  00  00  00  01  00  00  00	8	S	
10,122647	173	00  00  00  00  00  00  00  00	8	S	
10,123119	174	10  00  24  18  10  05  13  20	8	S	
10,123606	172	00  00  03  00  7C  D0  05  00	8	S	
10,124098	171	00  00  00  00  00  08  00  00	8	S	
10,124578	170	07  00  09  0C  01  00  80  00	8	S	
10,125046	169	97  00  FB  00  FB  01  88  04	8	S	
10,125525	168	47  00  48  22  00  00  05  00	8	S	
10,126005	167	0F  00  00  00  7A  FF  46  FF	8	S	
10,126493	166	03  00  02  00  0A  00  00  00	8	S	
10,126973	165	07  02  00  00  00  00  DA  FB	8	S	
10,127472	164	00  00  00  00  00  00  00  00	8	S	
10,127940	163	EC  01  D8  01  ED  01  EC  01	8	S	
10,128400	162	F0  D8  F0  D8  B4  01  00  00	8	S	
10,128851	161	26  01  E9  08  E7  08  F0  D8	8	S	
10,129319	160	EB  00  EB  00  EE  00  FB  00	8	S	
10,129823	192	00  00  00  00  01  00  00  00	8	S	
10,131571	173	04  00  00  00  00  00  00  00	8	S	
10,132051	172	00  00  FA  FF  7F  D0  05  00	8	S	
10,132542	171	00  00  00  00  00  08  00  00	8	S	
10,133018	168	47  00  48  22  FF  FF  F4  FF	8	S	
10,133510	167	0F  00  00  00  7F  FF  3E  FF	8	S	
10,133989	166	F8  FF  FC  FF  F8  FF  00  00	8	S	
10,134473	165	08  02  00  00  00  00  DA  FB	8	S	
10,134973	164	00  00  00  00  00  00  00  00	8	S	
10,135441	163	EC  01  D8  01  EC  01  EC  01	8	S	
10,135944	192	00  00  00  00  01  00  00  00	8	S	
10,136848	192	00  00  00  00  01  00  00  00	8	S	
10,140648	173	02  00  00  00  00  00  00  00	8	S	
10,141140	172	00  00  00  00  82  D0  05  00	8	S	
10,141632	171	00  00  00  00  00  08  00  00	8	S	
10,142115	168	47  00  48  22  00  00  00  00	8	S	
10,142595	167	0F  00  00  00  76  FF  4B  FF	8	S	
10,143087	166	00  00  00  00  03  00  00  00	8	S	
10,143567	165	07  02  00  00  00  00  DA  FB	8	S	
10,144066	164	00  00  00  00  00  00  00  00	8	S	
10,144534	163	ED  01  D8  01  EC  01  EC  01	8	S	
10,145038	192	00  00  00  00  01  00  00  00	8	S	
10,146845	192	00  00  00  00  01  00  00  00	8	S	
10,149573	173	00  00  00  00  00  00  00  00	8	S	
10,150045	172	00  00  F6  FF  85  D0  05  00	8	S	
10,150537	171	00  00  00  00  00  08  00  00	8	S	
10,151004	168	47  00  48  22  01  00  EC  FF	8	S	
10,151488	167	0C  00  00  00  87  FF  4F  FF	8	S	
10,151976	166	F6  FF  F7  FF  F3  FF  00  00	8	S	
10,152460	165	08  02  00  00  00  00  DA  FB	8	S	
10,152959	164	00  00  00  00  00  00  00  00	8	S	
10,153427	163	ED  01  D8  01  ED  01  EC  01	8	S	
10,153931	192	00  00  00  00  01  00  00  00	8	S	
10,156842	192	00  00  00  00  01  00  00  00	8	S	
10,158642	173	02  00  00  00  00  00  00  00	8	S	
10,159113	172	00  00  F6  FF  88  D0  05  00	8	S	
10,159605	171	00  00  00  00  00  08  00  00	8	S	
10,160073	168	47  00  48  22  01  00  EC  FF	8	S	
10,160553	167	0C  00  00  00  87  FF  46  FF	8	S	
10,161036	166	F6  FF  F7  FF  F6  FF  00  00	8	S	
10,161516	165	06  02  00  00  00  00  DA  FB	8	S	
10,162016	164	00  00  00  00  00  00  00  00	8	S	
10,162483	163	EC  01  D8  01  ED  01  EC  01	8	S	
10,162987	192	00  00  00  00  01  00  00  00	8	S	
10,166838	192	00  00  00  00  01  00  00  00	8	S	
10,167729	173	02  00  00  00  00  00  00  00	8	S	
10,168210	172	00  00  FA  FF  8B  D0  05  00	8	S	
10,168701	171	00  00  00  00  00  08  00  00	8	S	
10,169173	168	47  00  48  22  FB  FF  F5  FF	8	S	
10,169652	167	0A  00  00  00  71  FF  1C  FF	8	S	
10,170136	166	FE  FF  05  00  E7  FF  00  00	8	S	
10,170616	165	07  02  00  00  00  00  DA  FB	8	S	
10,171116	164	00  00  00  00  00  00  00  00	8	S	
10,171584	163	EC  01  D8  01  EC  01  EC  01	8	S	
10,172087	192	00  00  00  00  01  00  00  00	8	S	
10,176567	173	00  00  00  00  00  00  00  00	8	S	
10,177051	172	00  00  FE  FF  8E  D0  05  00	8	S	
10,177543	171	00  00  00  00  00  08  00  00	8	S	
10,178022	168	47  00  48  22  01  00  FB  FF	8	S	
10,178502	167	0A  00  00  00  76  FF  35  FF	8	S	
10,178986	166	FE  FF  FD  FF  FB  FF  00  00	8	S	
10,179466	165	07  02  00  00  00  00  DA  FB	8	S	
10,179965	164	00  00  00  00  00  00  00  00	8	S	
10,180437	163	EC  01  D8  01  EC  01  EB  01	8	S	
10,180941	192	00  00  00  00  01  00  00  00	8	S	
10,181840	192	00  00  00  00  01  00  00  00	8	S	
10,185565	173	00  00  00  00  00  00  00  00	8	S	
10,186049	172	00  00  04  00  91  D0  05  00	8	S	
10,186540	171	00  00  00  00  00  08  00  00	8	S	
10,187012	168	47  00  48  22  FE  FF  08  00	8	S	
10,187491	167	15  00  00  00  76  FF  0F  FF	8	S	
10,187967	166	03  00  05  00  DE  FF  00  00	8	S	
10,188451	165	08  02  00  00  00  00  DA  FB	8	S	
10,188951	164	00  00  00  00  00  00  00  00	8	S	
10,189423	163	EC  01  D8  01  EC  01  EB  01	8	S	
10,189926	192	00  00  00  00  01  00  00  00	8	S	
10,191837	192	00  00  00  00  01  00  00  00	8	S	
10,194565	173	00  00  00  00  00  00  00  00	8	S	
10,195049	172	00  00  04  00  94  D0  05  00	8	S	
10,195541	171	00  00  00  00  00  08  00  00	8	S	
10,196012	168	47  00  48  22  FE  FF  08  00	8	S	
10,196496	167	0A  00  00  00  7F  FF  46  FF	8	S	
10,196980	166	03  00  05  00  06  00  00  00	8	S	
10,197464	165	08  02  00  00  00  00  DA  FB	8	S	
10,197963	164	00  00  00  00  00  00  00  00	8	S	
10,198423	163	EC  01  D7  01  EC  01  EC  01	8	S	
10,198927	192	00  00  00  00  01  00  00  00	8	S	
10,201834	192	00  00  00  00  01  00  00  00	8	S	
10,203634	173	00  00  00  00  00  00  00  00	8	S	
10,204118	172	00  00  F3  FF  97  D0  05  00	8	S	
10,204609	171	00  00  00  00  00  08  00  00	8	S	
10,205077	168	47  00  48  22  11  00  E5  FF	8	S	
10,205557	167	13  00  00  00  94  FF  13  FF	8	S	
10,206037	166	FE  FF  E5  FF  18  00  00  00	8	S	
10,206520	165	08  02  00  00  00  00  DA  FB	8	S	
10,207020	164	00  00  00  00  00  00  00  00	8	S	
10,207496	163	EC  01  D8  01  EB  01  EC  01	8	S	
10,207999	192	00  00  00  00  01  00  00  00	8	S	
10,211826	192	00  00  00  00  01  00  00  00	8	S	
10,212634	173	02  00  00  00  00  00  00  00	8	S	
10,213114	172	00  00  FB  FF  9A  D0  05  00	8	S	
10,213605	171	00  00  00  00  00  08  00  00	8	S	
10,214081	168	47  00  48  22  02  00  F5  FF	8	S	
10,214561	167	00  00  00  00  94  FF  76  FF	8	S	
10,215044	166	FB  FF  FA  FF  18  00  00  00	8	S	
10,215528	165	08  02  00  00  00  00  DA  FB	8	S	
10,216028	164	00  00  00  00  00  00  00  00	8	S	
10,216496	163	EC  01  D8  01  EC  01  EC  01	8	S	
10,217000	192	00  00  00  00  01  00  00  00	8	S	
10,221635	173	00  00  00  00  00  00  00  00	8	S	
10,222107	174	10  00  24  18  10  05  13  20	8	S	
10,222591	172	00  00  03  00  9D  D0  05  00	8	S	
10,223083	171	00  00  00  00  00  08  00  00	8	S	
10,223562	170	07  00  09  0C  01  00  80  00	8	S	
10,224030	169	96  00  FA  00  FB  01  87  04	8	S	
10,224506	168	47  00  48  22  FD  FF  05  00	8	S	
10,224986	167	0C  00  00  00  6E  FF  4F  FF	8	S	
10,225482	166	00  00  05  00  00  00  00  00	8	S	
10,225965	165	08  02  00  00  00  00  DA  FB	8	S	
10,226465	164	00  00  00  00  00  00  00  00	8	S	
10,226933	163	EC  01  D8  01  EC  01  EC  01	8	S	
10,227408	162	F0  D8  F0  D8  B8  01  00  00	8	S	
10,227860	161	2F  01  E9  08  E7  08  F0  D8	8	S	
10,228340	160	EE  00  EC  00  F1  00  FB  00	8	S	
10,228844	192	00  00  00  00  01  00  00  00	8	S	
10,229355	192	00  00  00  00  01  00  00  00	8	S	
10,230715	173	00  00  00  00  00  00  00  00	8	S	
10,231203	172	00  00  04  00  A0  D0  05  00	8	S	
10,231695	171	00  00  00  00  00  08  00  00	8	S	
10,232167	168	47  00  48  22  FE  FF  08  00	8	S	
10,232655	167	0C  00  00  00  7F  FF  3E  FF	8	S	
10,233142	166	03  00  05  00  00  00  00  00	8	S	
10,233622	165	07  02  00  00  00  00  DA  FB	8	S	
10,234121	164	00  00  00  00  00  00  00  00	8	S	
10,234590	163	EC  01  D8  01  EC  01  EC  01	8	S	
10,235093	192	00  00  00  00  01  00  00  00	8	S	
10,236828	192	00  00  00  00  01  00  00  00	8	S	
10,239632	173	00  00  00  00  00  00  00  00	8	S	
10,240116	172	00  00  00  00  A3  D0  05  00	8	S	
10,240608	171	00  00  00  00  00  08  00  00	8	S	
10,241092	168	47  00  48  22  00  00  00  00	8	S	
10,241571	167	0F  00  00  00  6E  FF  35  FF	8	S	
10,242067	166	00  00  00  00  02  00  00  00	8	S	
10,242547	165	07  02  00  00  00  00  DA  FB	8	S	
10,243046	164	00  00  00  00  00  00  00  00	8	S	
10,243514	163	ED  01  D8  01  EC  01  EC  01	8	S	
10,244018	192	00  00  00  00  01  00  00  00	8	S	
10,246825	192	00  00  00  00  01  00  00  00	8	S	
10,248629	173	00  00  00  00  00  00  00  00	8	S	
10,249104	172	00  00  FE  FF  A6  D0  05  00	8	S	
10,249596	171	00  00  00  00  00  08  00  00	8	S	
10,250076	168	47  00  48  22  04  00  FB  FF	8	S	
10,250560	167	11  00  00  00  7F  FF  35  FF	8	S	
10,251048	166	00  00  FA  FF  02  00  00  00	8	S	
10,251531	165	08  02  00  00  00  00  DA  FB	8	S	
10,252031	164	00  00  00  00  00  00  00  00	8	S	
10,252499	163	EC  01  D8  01  EC  01  EC  01	8	S	
10,253003	192	00  00  00  00  01  00  00  00	8	S	
10,256817	192	00  00  00  00  01  00  00  00	8	S	
10,257553	173	00  00  00  00  00  00  00  00	8	S	
10,258037	172	00  00  00  00  A9  D0  05  00	8	S	
10,258528	171	00  00  00  00  00  08  00  00	8	S	
10,259004	168	47  00  48  22  FD  FF  00  00	8	S	
10,259488	167	04  00  00  00  7F  FF  46  FF	8	S	
10,259972	166	FE  FF  02  00  05  00  00  00	8	S	
10,260455	165	08  02  00  00  00  00  DA  FB	8	S	
10,260955	164	00  00  00  00  00  00  00  00	8	S	
10,261415	163	EC  01  D7  01  EC  01  EC  01	8	S	
10,261919	192	00  00  00  00  01  00  00  00	8	S	
10,266551	173	15  00  00  00  00  00  00  00	8	S	
10,267026	172	00  00  05  00  AC  D0  05  00	8	S	
10,267518	171	00  00  00  00  00  08  00  00	8	S	
10,267998	168	47  00  48  22  FE  FF  0A  00	8	S	
10,268474	167	0F  00  00  00  6E  FF  3A  FF	8	S	
10,268953	166	03  00  06  00  07  00  00  00	8	S	
10,269429	165	09  02  00  00  01  00  DA  FB	8	S	
10,269928	164	00  00  00  00  00  00  00  00	8	S	
10,270389	163	EC  01  D7  01  EC  01  EC  01	8	S	
10,270892	192	00  00  00  00  01  00  00  00	8	S	
10,271820	192	00  00  00  00  01  00  00  00	8	S	
10,275624	173	02  00  00  00  00  00  00  00	8	S	
10,276108	172	00  00  FD  FF  AF  D0  05  00	8	S	
10,276599	171	00  00  00  00  00  08  00  00	8	S	
10,277079	168	47  00  48  22  00  00  F9  FF	8	S	
10,277571	167	0F  00  00  00  7F  FF  3E  FF	8	S	
10,278062	166	FB  FF  FE  FF  FF  FF  00  00	8	S	
10,278546	165	08  02  00  00  00  00  DA  FB	8	S	
10,279046	164	00  00  00  00  00  00  00  00	8	S	
10,279518	163	EC  01  D8  01  EC  01  EB  01	8	S	
10,280022	192	00  00  00  00  01  00  00  00	8	S	
10,281821	192	00  00  00  00  01  00  00  00	8	S	
10,284621	173	02  00  00  00  00  00  00  00	8	S	
10,285109	172	00  00  FD  FF  B2  D0  05  00	8	S	
10,285600	171	00  00  00  00  00  08  00  00	8	S	
10,286080	168	47  00  48  22  00  00  F9  FF	8	S	
10,286572	167	0F  00  00  00  7F  FF  3E  FF	8	S	
10,287055	166	FB  FF  FE  FF  F9  FF  00  00	8	S	
10,287539	165	08  02  00  00  00  00  DA  FB	8	S	
10,288039	164	00  00  00  00  00  00  00  00	8	S	
10,288507	163	ED  01  D8  01  EC  01  EB  01	8	S	
10,289011	192	00  00  00  00  01  00  00  00	8	S	
10,291813	192	00  00  00  00  01  00  00  00	8	S	
10,293709	173	00  00  00  00  00  00  00  00	8	S	
10,294193	172	00  00  00  00  B5  D0  05  00	8	S	
10,294685	171	00  00  00  00  00  08  00  00	8	S	
10,295161	168	47  00  48  22  FD  FF  00  00	8	S	
10,295644	167	11  00  00  00  6E  FF  35  FF	8	S	
10,296144	166	00  00  00  00  01  00  00  00	8	S	
10,296628	165	08  02  00  00  00  00  DA  FB	8	S	
10,297128	164	00  00  00  00  00  00  00  00	8	S	
10,297596	163	ED  01  D8  01  EC  01  EC  01	8	S	
10,298099	192	00  00  00  00  01  00  00  00	8	S	
10,301810	192	00  00  00  00  01  00  00  00	8	S	
10,302618	173	02  00  00  00  00  00  00  00	8	S	
10,303102	172	00  00  00  00  B8  D0  05  00	8	S	
10,303593	171	00  00  00  00  00  08  00  00	8	S	
10,304069	168	47  00  48  22  FD  FF  00  00	8	S	
10,304549	167	0C  00  00  00  76  FF  43  FF	8	S	
10,305032	166	FE  FF  02  00  04  00  00  00	8	S	
10,305512	165	09  02  00  00  00  00  DA  FB	8	S	
10,306012	164	00  00  00  00  00  00  00  00	8	S	
10,306479	163	ED  01  D8  01  EC  01  EC  01	8	S	
10,306983	192	00  00  00  00  01  00  00  00	8	S	
10,311619	173	00  00  00  00  00  00  00  00	8	S	
10,312107	172	00  00  00  00  BB  D0  05  00	8	S	
10,312599	171	00  00  00  00  00  08  00  00	8	S	
10,313082	168	47  00  48  22  00  00  00  00	8	S	
10,313570	167	0F  00  00  00  7F  FF  46  FF	8	S	
10,314070	166	00  00  00  00  01  00  00  00	8	S	
10,314549	165	07  02  00  00  00  00  DA  FB	8	S	
10,315049	164	00  00  00  00  00  00  00  00	8	S	
10,315517	163	ED  01  D8  01  EC  01  EC  01	8	S	
10,316021	192	00  00  00  00  01  00  00  00	8	S	
10,316813	192	00  00  00  00  01  00  00  00	8	S	
10,320621	173	02  00  00  00  00  00  00  00	8	S	
10,321093	174	10  00  24  18  10  05  13  20	8	S	
10,321576	172	00  00  02  00  BE  D0  05  00	8	S	
10,322068	171	00  00  00  00  00  08  00  00	8	S	
10,322547	170	07  00  09  0C  01  00  80  00	8	S	
10,323019	169	97  00  FA  00  FB  01  89  04	8	S	
10,323491	168	47  00  48  22  FE  FF  03  00	8	S	
10,323971	167	0C  00  00  00  7A  FF  46  FF	8	S	
10,324467	166	00  00  02  00  01  00  00  00	8	S	
10,324946	165	09  02  00  00  00  00  DA  FB	8	S	
10,325446	164	00  00  00  00  00  00  00  00	8	S	
10,325918	163	ED  01  D8  01  EC  01  ED  01	8	S	
10,326381	162	F0  D8  F0  D8  B6  01  00  00	8	S	
10,326837	161	21  01  E9  08  E7  08  F0  D8	8	S	
10,327309	160	ED  00  EA  00  ED  00  FB  00	8	S	
10,327813	192	00  00  00  00  01  00  00  00	8	S	
10,328324	192	00  00  00  00  01  00  00  00	8	S	
10,329545	173	02  00  00  00  00  00  00  00	8	S	
10,330028	172	00  00  FE  FF  C1  D0  05  00	8	S	
10,330520	171	00  00  00  00  00  08  00  00	8	S	
10,331008	168	47  00  48  22  00  00  FC  FF	8	S	
10,331500	167	11  00  00  00  83  FF  3E  FF	8	S	
10,331987	166	FF  FF  FE  FF  F9  FF  00  00	8	S	
10,332467	165	07  02  00  00  00  00  DA  FB	8	S	
10,332967	164	00  00  00  00  00  00  00  00	8	S	
10,333438	163	ED  01  D8  01  EC  01  ED  01	8	S	
10,333942	192	00  00  00  00  01  00  00  00	8	S	
10,336805	192	00  00  00  00  01  00  00  00	8	S	
10,338541	173	00  00  00  00  00  00  00  00	8	S	
10,339033	172	00  00  00  00  C4  D0  05  00	8	S	
10,339524	171	00  00  00  00  00  08  00  00	8	S	
10,340004	168	47  00  48  22  02  00  FF  FF	8	S	
10,340496	167	11  00  00  00  83  FF  3E  FF	8	S	
10,340983	166	00  00  FE  FF  04  00  00  00	8	S	
10,341463	165	08  02  00  00  00  00  D9  FB	8	S	
10,341963	164	00  00  00  00  00  00  00  00	8	S	
10,342431	163	ED  01  D8  01  EC  01  EC  01	8	S	
10,342935	192	00  00  00  00  01  00  00  00	8	S	
10,346801	192	00  00  00  00  01  00  00  00	8	S	
10,347613	173	00  00  00  00  00  00  00  00	8	S	
10,348104	172	00  00  00  00  C7  D0  05  00	8	S	
10,348596	171	00  00  00  00  00  08  00  00	8	S	
10,349076	168	47  00  48  22  02  00  FF  FF	8	S	
10,349552	167	0F  00  00  00  76  FF  35  FF	8	S	
10,350039	166	00  00  FE  FF  F3  FF  00  00	8	S	
10,350519	165	08  02  00  00  00  00  D9  FB	8	S	
10,351019	164	00  00  00  00  00  00  00  00	8	S	
10,351487	163	EC  01  D8  01  EC  01  EC  01	8	S	
10,351991	192	00  00  00  00  01  00  00  00	8	S	
10,356695	173	04  00  00  00  00  00  00  00	8	S	
10,357178	172	00  00  08  00  CA  D0  05  00	8	S	
10,357670	171	00  00  00  00  00  08  00  00	8	S	
10,358141	168	47  00  48  22  FA  FF  0E  00	8	S	
10,358629	167	0F  00  00  00  83  FF  3E  FF	8	S	
10,359109	166	FE  FF  F8  FF  F6  FF  00  00	8	S	
10,359589	165	09  02  00  00  00  00  DA  FB	8	S	
10,360089	164	00  00  00  00  00  00  00  00	8	S	
10,360556	163	EC  01  D8  01  ED  01  EB  01	8	S	
10,361060	192	00  00  00  00  01  00  00  00	8	S	
10,361804	192	00  00  00  00  01  00  00  00	8	S	
10,365608	173	02  00  00  00  00  00  00  00	8	S	
10,366087	172	00  00  FE  FF  CD  D0  05  00	8	S	
10,366580	171	00  00  00  00  00  08  00  00	8	S	
10,367055	168	47  00  48  22  FE  FF  FB  FF	8	S	
10,367539	167	0F  00  00  00  7A  FF  4B  FF	8	S	
10,368031	166	FB  FF  00  00  03  00  00  00	8	S	
10,368514	165	08  02  00  00  00  00  DA  FB	8	S	
10,369014	164	00  00  00  00  00  00  00  00	8	S	
10,369482	163	EC  01  D8  01  ED  01  EB  01	8	S	
10,369986	192	00  00  00  00  01  00  00  00	8	S	
10,371801	192	00  00  00  00  01  00  00  00	8	S	
10,374609	173	00  00  00  00  00  00  00  00	8	S	
10,375089	172	00  00  09  00  D0  D0  05  00	8	S	
10,375580	171	00  00  00  00  00  08  00  00	8	S	
10,376060	168	47  00  48  22  FB  FF  12  00	8	S	
10,376544	167	11  00  00  00  60  FF  4B  FF	8	S	
10,377024	166	06  00  0B  00  FE  FF  00  00	8	S	
10,377503	165	07  02  00  00  00  00  DA  FB	8	S	
10,378003	164	00  00  00  00  00  00  00  00	8	S	
10,378471	163	EC  01  D8  01  EC  01  EC  01	8	S	
10,378974	192	00  00  00  00  01  00  00  00	8	S	
10,381797	192	00  00  00  00  01  00  00  00	8	S	
10,383605	173	00  00  00  00  00  00  00  00	8	S	
10,384093	172	00  00  02  00  D3  D0  05  00	8	S	
10,384585	171	00  00  00  00  00  08  00  00	8	S	
10,385056	168	47  00  48  22  01  00  05  00	8	S	
10,385544	167	0F  00  00  00  7F  FF  3A  FF	8	S	
10,386036	166	04  00  00  00  01  00  00  00	8	S	
10,386516	165	07  02  00  00  00  00  DA  FB	8	S	
10,387015	164	00  00  00  00  00  00  00  00	8	S	
10,387483	163	ED  01  D8  01  EC  01  EC  01	8	S	
10,387987	192	00  00  00  00  01  00  00  00	8	S	
10,391793	192	00  00  00  00  01  00  00  00	8	S	
10,392605	173	00  00  00  00  00  00  00  00	8	S	
10,393085	172	00  00  FD  FF  D6  D0  05  00	8	S	
10,393577	171	00  00  00  00  00  08  00  00	8	S	
10,394053	168	47  00  48  22  FD  FF  F9  FF	8	S	
10,394532	167	0F  00  00  00  76  FF  4B  FF	8	S	
10,395020	166	F9  FF  00  00  FF  FF  00  00	8	S	
10,395500	165	07  02  00  00  00  00  DA  FB	8	S	
10,395999	164	00  00  00  00  00  00  00  00	8	S	
10,396467	163	EC  01  D8  01  EC  01  EC  01	8	S	
10,396971	192	00  00  00  00  01  00  00  00	8	S	
10,401531	173	00  00  00  00  00  00  00  00	8	S	
10,402007	172	00  00  06  00  D9  D0  05  00	8	S	
10,402498	171	00  00  00  00  00  08  00  00	8	S	
10,402974	168	47  00  48  22  03  00  0B  00	8	S	
10,403454	167	0F  00  00  00  69  FF  46  FF	8	S	
10,403946	166	0A  00  00  00  0A  00  00  00	8	S	
10,404429	165	08  02  00  00  00  00  DA  FB	8	S	
10,404929	164	00  00  00  00  00  00  00  00	8	S	
10,405397	163	EC  01  D8  01  EC  01  EC  01	8	S	
10,405901	192	00  00  00  00  01  00  00  00	8	S	
10,406792	192	00  00  00  00  01  00  00  00	8	S	
10,410529	173	00  00  00  00  00  00  00  00	8	S	
10,411016	172	00  00  00  00  DC  D0  05  00	8	S	
10,411508	171	00  00  00  00  00  08  00  00	8	S	
10,411980	168	47  00  48  22  FE  FF  01  00	8	S	
10,412463	167	0F  00  00  00  76  FF  31  FF	8	S	
10,412955	166	FF  FF  02  00  04  00  00  00	8	S	
10,413439	165	08  02  00  00  00  00  DA  FB	8	S	
10,413939	164	00  00  00  00  00  00  00  00	8	S	
10,414406	163	EC  01  D8  01  EC  01  EC  01	8	S	
10,414910	192	00  00  00  00  01  00  00  00	8	S	
10,416793	192	00  00  00  00  01  00  00  00	8	S	
10,419689	173	04  00  00  00  00  00  00  00	8	S	
10,420161	174	10  00  24  18  10  05  13  20	8	S	
10,420645	172	00  00  05  00  DF  D0  05  00	8	S	
10,421136	171	00  00  00  00  00  08  00  00	8	S	
10,421616	170	07  00  09  0C  01  00  80  00	8	S	
10,422084	169	97  00  FA  00  FA  01  87  04	8	S	
10,422560	168	47  00  48  22  FB  FF  09  00	8	S	
10,423047	167	0C  00  00  00  7F  FF  43  FF	8	S	
10,423531	166	FC  FF  FE  FF  FC  FF  00  00	8	S	
10,424011	165	09  02  00  00  00  00  DA  FB	8	S	
10,424510	164	00  00  00  00  00  00  00  00	8	S	
10,424978	163	EC  01  D8  01  EC  01  EC  01	8	S	
10,425438	162	F0  D8  F0  D8  B3  01  00  00	8	S	
10,425898	161	25  01  E9  08  E7  08  F0  D8	8	S	
10,426369	160	ED  00  EB  00  ED  00  FD  00	8	S	
10,426873	192	00  00  00  00  01  00  00  00	8	S	
10,427385	192	00  00  00  00  01  00  00  00	8	S	
10,428605	173	02  00  00  00  00  00  00  00	8	S	
